"x","y","z"
-107,37.45,3145
-106.983333333333,37.45,3213
-106.966666666667,37.45,3324
-106.95,37.45,3397
-106.933333333333,37.45,2910
-106.916666666667,37.45,2580
-106.9,37.45,2632
-106.883333333333,37.45,2608
-106.866666666667,37.45,2911
-106.85,37.45,3086
-106.833333333333,37.45,3257
-106.816666666667,37.45,3283
-106.8,37.45,3321
-106.783333333333,37.45,3319
-106.766666666667,37.45,3265
-106.75,37.45,3082
-106.733333333333,37.45,3278
-106.716666666667,37.45,3381
-106.7,37.45,3478
-106.683333333333,37.45,3398
-106.666666666667,37.45,3304
-106.65,37.45,3273
-106.633333333333,37.45,3569
-106.616666666667,37.45,3654
-106.6,37.45,3703
-106.583333333333,37.45,3641
-106.566666666667,37.45,3554
-106.55,37.45,3588
-106.533333333333,37.45,3614
-106.516666666667,37.45,3597
-106.5,37.45,3420
-106.483333333333,37.45,3367
-106.466666666667,37.45,3304
-106.45,37.45,3402
-106.433333333333,37.45,3620
-106.416666666667,37.45,3458
-106.4,37.45,3264
-106.383333333333,37.45,3221
-106.366666666667,37.45,3111
-106.35,37.45,3032
-106.333333333333,37.45,3125
-106.316666666667,37.45,3211
-106.3,37.45,3163
-106.283333333333,37.45,3166
-106.266666666667,37.45,3227
-106.25,37.45,3124
-106.233333333333,37.45,2800
-106.216666666667,37.45,2572
-106.2,37.45,2456
-106.183333333333,37.45,2396
-106.166666666667,37.45,2356
-106.15,37.45,2342
-106.133333333333,37.45,2338
-106.116666666667,37.45,2335
-106.1,37.45,2331
-106.083333333333,37.45,2327
-106.066666666667,37.45,2323
-106.05,37.45,2320
-106.033333333333,37.45,2317
-106.016666666667,37.45,2314
-106,37.45,2311
-105.983333333333,37.45,2309
-105.966666666667,37.45,2307
-105.95,37.45,2306
-105.933333333333,37.45,2305
-105.916666666667,37.45,2302
-105.9,37.45,2301
-105.883333333333,37.45,2299
-105.866666666667,37.45,2298
-105.85,37.45,2297
-105.833333333333,37.45,2296
-105.816666666667,37.45,2295
-105.8,37.45,2295
-105.783333333333,37.45,2294
-105.766666666667,37.45,2294
-105.75,37.45,2296
-105.733333333333,37.45,2302
-105.716666666667,37.45,2304
-105.7,37.45,2309
-105.683333333333,37.45,2313
-105.666666666667,37.45,2317
-105.65,37.45,2320
-105.633333333333,37.45,2324
-105.616666666667,37.45,2328
-105.6,37.45,2333
-105.583333333333,37.45,2337
-105.566666666667,37.45,2343
-105.55,37.45,2350
-105.533333333333,37.45,2360
-105.516666666667,37.45,2372
-105.5,37.45,2391
-105.483333333333,37.45,2408
-105.466666666667,37.45,2445
-105.45,37.45,2473
-105.433333333333,37.45,2488
-105.416666666667,37.45,2495
-105.4,37.45,2494
-105.383333333333,37.45,2509
-105.366666666667,37.45,2491
-105.35,37.45,2478
-105.333333333333,37.45,2515
-105.316666666667,37.45,2575
-105.3,37.45,2609
-105.283333333333,37.45,2612
-105.266666666667,37.45,2717
-105.25,37.45,2822
-105.233333333333,37.45,2910
-105.216666666667,37.45,3070
-105.2,37.45,3057
-105.183333333333,37.45,2911
-105.166666666667,37.45,2918
-105.15,37.45,2907
-105.133333333333,37.45,2722
-105.116666666667,37.45,2639
-105.1,37.45,2650
-105.083333333333,37.45,2561
-105.066666666667,37.45,2446
-105.05,37.45,2368
-105.033333333333,37.45,2319
-105.016666666667,37.45,2376
-105,37.45,2372
-104.983333333333,37.45,2432
-104.966666666667,37.45,2531
-104.95,37.45,2518
-108.8,37.4333333333333,1813
-108.783333333333,37.4333333333333,1913
-108.766666666667,37.4333333333333,1967
-108.75,37.4333333333333,2039
-108.733333333333,37.4333333333333,2057
-108.716666666667,37.4333333333333,2045
-108.7,37.4333333333333,2020
-108.683333333333,37.4333333333333,1982
-108.666666666667,37.4333333333333,1953
-108.65,37.4333333333333,1938
-108.633333333333,37.4333333333333,1935
-108.616666666667,37.4333333333333,1948
-108.6,37.4333333333333,1959
-108.583333333333,37.4333333333333,1957
-108.566666666667,37.4333333333333,1985
-108.55,37.4333333333333,2027
-108.533333333333,37.4333333333333,2060
-108.516666666667,37.4333333333333,2074
-108.5,37.4333333333333,2105
-108.483333333333,37.4333333333333,2136
-108.466666666667,37.4333333333333,2171
-108.45,37.4333333333333,2193
-108.433333333333,37.4333333333333,2214
-108.416666666667,37.4333333333333,2236
-108.4,37.4333333333333,2254
-108.383333333333,37.4333333333333,2285
-108.366666666667,37.4333333333333,2305
-108.35,37.4333333333333,2321
-108.333333333333,37.4333333333333,2363
-108.316666666667,37.4333333333333,2397
-108.3,37.4333333333333,2428
-108.283333333333,37.4333333333333,2467
-108.266666666667,37.4333333333333,2481
-108.25,37.4333333333333,2515
-108.233333333333,37.4333333333333,2541
-108.216666666667,37.4333333333333,2721
-108.2,37.4333333333333,2818
-108.183333333333,37.4333333333333,2892
-108.166666666667,37.4333333333333,3041
-108.15,37.4333333333333,3171
-108.133333333333,37.4333333333333,3161
-108.116666666667,37.4333333333333,3291
-108.1,37.4333333333333,3457
-108.083333333333,37.4333333333333,3765
-108.066666666667,37.4333333333333,3633
-108.05,37.4333333333333,3453
-108.033333333333,37.4333333333333,3317
-108.016666666667,37.4333333333333,3575
-108,37.4333333333333,3262
-107.983333333333,37.4333333333333,2986
-107.966666666667,37.4333333333333,2957
-107.95,37.4333333333333,3161
-107.933333333333,37.4333333333333,3098
-107.916666666667,37.4333333333333,2832
-107.9,37.4333333333333,2675
-107.883333333333,37.4333333333333,2553
-107.866666666667,37.4333333333333,2437
-107.85,37.4333333333333,2223
-107.833333333333,37.4333333333333,2465
-107.816666666667,37.4333333333333,2170
-107.8,37.4333333333333,2039
-107.783333333333,37.4333333333333,2202
-107.766666666667,37.4333333333333,2534
-107.75,37.4333333333333,2704
-107.733333333333,37.4333333333333,2916
-107.716666666667,37.4333333333333,3112
-107.7,37.4333333333333,3001
-107.683333333333,37.4333333333333,2631
-107.666666666667,37.4333333333333,2742
-107.65,37.4333333333333,2997
-107.633333333333,37.4333333333333,3007
-107.616666666667,37.4333333333333,3011
-107.6,37.4333333333333,3018
-107.583333333333,37.4333333333333,2830
-107.566666666667,37.4333333333333,2582
-107.55,37.4333333333333,2346
-107.533333333333,37.4333333333333,2598
-107.516666666667,37.4333333333333,2675
-107.5,37.4333333333333,2528
-107.483333333333,37.4333333333333,2942
-107.466666666667,37.4333333333333,2881
-107.45,37.4333333333333,2887
-107.433333333333,37.4333333333333,3066
-107.416666666667,37.4333333333333,3248
-107.4,37.4333333333333,3134
-107.383333333333,37.4333333333333,2929
-107.366666666667,37.4333333333333,3044
-107.35,37.4333333333333,2869
-107.333333333333,37.4333333333333,2944
-107.316666666667,37.4333333333333,2923
-107.3,37.4333333333333,2631
-107.283333333333,37.4333333333333,2699
-107.266666666667,37.4333333333333,2767
-107.25,37.4333333333333,2498
-107.233333333333,37.4333333333333,2554
-107.216666666667,37.4333333333333,2568
-107.2,37.4333333333333,2407
-107.183333333333,37.4333333333333,2380
-107.166666666667,37.4333333333333,2453
-107.15,37.4333333333333,2587
-107.133333333333,37.4333333333333,2664
-107.116666666667,37.4333333333333,2727
-107.1,37.4333333333333,2990
-107.083333333333,37.4333333333333,3231
-107.066666666667,37.4333333333333,3444
-107.05,37.4333333333333,3242
-107.033333333333,37.4333333333333,2921
-107.016666666667,37.4333333333333,3315
-107,37.4333333333333,3189
-106.983333333333,37.4333333333333,2808
-106.966666666667,37.4333333333333,3042
-106.95,37.4333333333333,3392
-106.933333333333,37.4333333333333,3016
-106.916666666667,37.4333333333333,2621
-106.9,37.4333333333333,2398
-106.883333333333,37.4333333333333,2501
-106.866666666667,37.4333333333333,2805
-106.85,37.4333333333333,3091
-106.833333333333,37.4333333333333,2970
-106.816666666667,37.4333333333333,2968
-106.8,37.4333333333333,2935
-106.783333333333,37.4333333333333,2974
-106.766666666667,37.4333333333333,2958
-106.75,37.4333333333333,2885
-106.733333333333,37.4333333333333,3125
-106.716666666667,37.4333333333333,3418
-106.7,37.4333333333333,3324
-106.683333333333,37.4333333333333,3436
-106.666666666667,37.4333333333333,3500
-106.65,37.4333333333333,3440
-106.633333333333,37.4333333333333,3447
-106.616666666667,37.4333333333333,3550
-106.6,37.4333333333333,3532
-106.583333333333,37.4333333333333,3489
-106.566666666667,37.4333333333333,3407
-106.55,37.4333333333333,3367
-106.533333333333,37.4333333333333,3382
-106.516666666667,37.4333333333333,3539
-106.5,37.4333333333333,3345
-106.483333333333,37.4333333333333,3070
-106.466666666667,37.4333333333333,3033
-106.45,37.4333333333333,3260
-106.433333333333,37.4333333333333,3602
-106.416666666667,37.4333333333333,3572
-106.4,37.4333333333333,3415
-106.383333333333,37.4333333333333,3331
-106.366666666667,37.4333333333333,3125
-106.35,37.4333333333333,3050
-106.333333333333,37.4333333333333,2953
-106.316666666667,37.4333333333333,2968
-106.3,37.4333333333333,3030
-106.283333333333,37.4333333333333,3147
-106.266666666667,37.4333333333333,3276
-106.25,37.4333333333333,3098
-106.233333333333,37.4333333333333,2758
-106.216666666667,37.4333333333333,2549
-106.2,37.4333333333333,2445
-106.183333333333,37.4333333333333,2394
-106.166666666667,37.4333333333333,2366
-106.15,37.4333333333333,2356
-106.133333333333,37.4333333333333,2350
-106.116666666667,37.4333333333333,2343
-106.1,37.4333333333333,2336
-106.083333333333,37.4333333333333,2330
-106.066666666667,37.4333333333333,2326
-106.05,37.4333333333333,2322
-106.033333333333,37.4333333333333,2318
-106.016666666667,37.4333333333333,2315
-106,37.4333333333333,2312
-105.983333333333,37.4333333333333,2309
-105.966666666667,37.4333333333333,2307
-105.95,37.4333333333333,2305
-105.933333333333,37.4333333333333,2303
-105.916666666667,37.4333333333333,2301
-105.9,37.4333333333333,2298
-105.883333333333,37.4333333333333,2297
-105.866666666667,37.4333333333333,2296
-105.85,37.4333333333333,2296
-105.833333333333,37.4333333333333,2295
-105.816666666667,37.4333333333333,2295
-105.8,37.4333333333333,2294
-105.783333333333,37.4333333333333,2294
-105.766666666667,37.4333333333333,2293
-105.75,37.4333333333333,2297
-105.733333333333,37.4333333333333,2303
-105.716666666667,37.4333333333333,2306
-105.7,37.4333333333333,2312
-105.683333333333,37.4333333333333,2316
-105.666666666667,37.4333333333333,2318
-105.65,37.4333333333333,2323
-105.633333333333,37.4333333333333,2328
-105.616666666667,37.4333333333333,2332
-105.6,37.4333333333333,2337
-105.583333333333,37.4333333333333,2340
-105.566666666667,37.4333333333333,2345
-105.55,37.4333333333333,2349
-105.533333333333,37.4333333333333,2354
-105.516666666667,37.4333333333333,2362
-105.5,37.4333333333333,2370
-105.483333333333,37.4333333333333,2381
-105.466666666667,37.4333333333333,2396
-105.45,37.4333333333333,2419
-105.433333333333,37.4333333333333,2435
-105.416666666667,37.4333333333333,2481
-105.4,37.4333333333333,2462
-105.383333333333,37.4333333333333,2446
-105.366666666667,37.4333333333333,2455
-105.35,37.4333333333333,2476
-105.333333333333,37.4333333333333,2551
-105.316666666667,37.4333333333333,2663
-105.3,37.4333333333333,2765
-105.283333333333,37.4333333333333,2748
-105.266666666667,37.4333333333333,2752
-105.25,37.4333333333333,2735
-105.233333333333,37.4333333333333,2773
-105.216666666667,37.4333333333333,2854
-105.2,37.4333333333333,2911
-105.183333333333,37.4333333333333,2979
-105.166666666667,37.4333333333333,2922
-105.15,37.4333333333333,3039
-105.133333333333,37.4333333333333,2925
-105.116666666667,37.4333333333333,2869
-105.1,37.4333333333333,2922
-105.083333333333,37.4333333333333,2666
-105.066666666667,37.4333333333333,2526
-105.05,37.4333333333333,2383
-105.033333333333,37.4333333333333,2419
-105.016666666667,37.4333333333333,2488
-105,37.4333333333333,2491
-104.983333333333,37.4333333333333,2478
-104.966666666667,37.4333333333333,2691
-104.95,37.4333333333333,2711
-108.8,37.4166666666667,1988
-108.783333333333,37.4166666666667,2012
-108.766666666667,37.4166666666667,2051
-108.75,37.4166666666667,2065
-108.733333333333,37.4166666666667,2053
-108.716666666667,37.4166666666667,2033
-108.7,37.4166666666667,2004
-108.683333333333,37.4166666666667,1973
-108.666666666667,37.4166666666667,1939
-108.65,37.4166666666667,1916
-108.633333333333,37.4166666666667,1914
-108.616666666667,37.4166666666667,1928
-108.6,37.4166666666667,1921
-108.583333333333,37.4166666666667,1925
-108.566666666667,37.4166666666667,1954
-108.55,37.4166666666667,1983
-108.533333333333,37.4166666666667,2005
-108.516666666667,37.4166666666667,2025
-108.5,37.4166666666667,2046
-108.483333333333,37.4166666666667,2085
-108.466666666667,37.4166666666667,2116
-108.45,37.4166666666667,2149
-108.433333333333,37.4166666666667,2172
-108.416666666667,37.4166666666667,2201
-108.4,37.4166666666667,2227
-108.383333333333,37.4166666666667,2253
-108.366666666667,37.4166666666667,2264
-108.35,37.4166666666667,2281
-108.333333333333,37.4166666666667,2312
-108.316666666667,37.4166666666667,2340
-108.3,37.4166666666667,2371
-108.283333333333,37.4166666666667,2390
-108.266666666667,37.4166666666667,2448
-108.25,37.4166666666667,2454
-108.233333333333,37.4166666666667,2504
-108.216666666667,37.4166666666667,2570
-108.2,37.4166666666667,2732
-108.183333333333,37.4166666666667,2815
-108.166666666667,37.4166666666667,3022
-108.15,37.4166666666667,3196
-108.133333333333,37.4166666666667,3330
-108.116666666667,37.4166666666667,3380
-108.1,37.4166666666667,3537
-108.083333333333,37.4166666666667,3424
-108.066666666667,37.4166666666667,3370
-108.05,37.4166666666667,3083
-108.033333333333,37.4166666666667,3246
-108.016666666667,37.4166666666667,3535
-108,37.4166666666667,3230
-107.983333333333,37.4166666666667,2900
-107.966666666667,37.4166666666667,2829
-107.95,37.4166666666667,2987
-107.933333333333,37.4166666666667,2993
-107.916666666667,37.4166666666667,3065
-107.9,37.4166666666667,2813
-107.883333333333,37.4166666666667,2629
-107.866666666667,37.4166666666667,2496
-107.85,37.4166666666667,2189
-107.833333333333,37.4166666666667,2052
-107.816666666667,37.4166666666667,2025
-107.8,37.4166666666667,2177
-107.783333333333,37.4166666666667,2567
-107.766666666667,37.4166666666667,2703
-107.75,37.4166666666667,2955
-107.733333333333,37.4166666666667,3068
-107.716666666667,37.4166666666667,3078
-107.7,37.4166666666667,2923
-107.683333333333,37.4166666666667,2739
-107.666666666667,37.4166666666667,2561
-107.65,37.4166666666667,2724
-107.633333333333,37.4166666666667,2841
-107.616666666667,37.4166666666667,2716
-107.6,37.4166666666667,2775
-107.583333333333,37.4166666666667,2794
-107.566666666667,37.4166666666667,2661
-107.55,37.4166666666667,2368
-107.533333333333,37.4166666666667,2471
-107.516666666667,37.4166666666667,2513
-107.5,37.4166666666667,2487
-107.483333333333,37.4166666666667,2694
-107.466666666667,37.4166666666667,2781
-107.45,37.4166666666667,3059
-107.433333333333,37.4166666666667,3173
-107.416666666667,37.4166666666667,3082
-107.4,37.4166666666667,2952
-107.383333333333,37.4166666666667,2744
-107.366666666667,37.4166666666667,2937
-107.35,37.4166666666667,2834
-107.333333333333,37.4166666666667,2736
-107.316666666667,37.4166666666667,2943
-107.3,37.4166666666667,2711
-107.283333333333,37.4166666666667,2501
-107.266666666667,37.4166666666667,2649
-107.25,37.4166666666667,2580
-107.233333333333,37.4166666666667,2506
-107.216666666667,37.4166666666667,2493
-107.2,37.4166666666667,2381
-107.183333333333,37.4166666666667,2380
-107.166666666667,37.4166666666667,2422
-107.15,37.4166666666667,2533
-107.133333333333,37.4166666666667,2551
-107.116666666667,37.4166666666667,2705
-107.1,37.4166666666667,2921
-107.083333333333,37.4166666666667,3148
-107.066666666667,37.4166666666667,3095
-107.05,37.4166666666667,2889
-107.033333333333,37.4166666666667,2872
-107.016666666667,37.4166666666667,3074
-107,37.4166666666667,2991
-106.983333333333,37.4166666666667,2717
-106.966666666667,37.4166666666667,2841
-106.95,37.4166666666667,3047
-106.933333333333,37.4166666666667,2855
-106.916666666667,37.4166666666667,2634
-106.9,37.4166666666667,2410
-106.883333333333,37.4166666666667,2677
-106.866666666667,37.4166666666667,2997
-106.85,37.4166666666667,2956
-106.833333333333,37.4166666666667,2752
-106.816666666667,37.4166666666667,2660
-106.8,37.4166666666667,2580
-106.783333333333,37.4166666666667,2575
-106.766666666667,37.4166666666667,2593
-106.75,37.4166666666667,2760
-106.733333333333,37.4166666666667,2918
-106.716666666667,37.4166666666667,3098
-106.7,37.4166666666667,3257
-106.683333333333,37.4166666666667,3439
-106.666666666667,37.4166666666667,3455
-106.65,37.4166666666667,3567
-106.633333333333,37.4166666666667,3488
-106.616666666667,37.4166666666667,3589
-106.6,37.4166666666667,3683
-106.583333333333,37.4166666666667,3576
-106.566666666667,37.4166666666667,3500
-106.55,37.4166666666667,3397
-106.533333333333,37.4166666666667,3175
-106.516666666667,37.4166666666667,3219
-106.5,37.4166666666667,3019
-106.483333333333,37.4166666666667,2983
-106.466666666667,37.4166666666667,2883
-106.45,37.4166666666667,3154
-106.433333333333,37.4166666666667,3372
-106.416666666667,37.4166666666667,3507
-106.4,37.4166666666667,3418
-106.383333333333,37.4166666666667,3231
-106.366666666667,37.4166666666667,3097
-106.35,37.4166666666667,3015
-106.333333333333,37.4166666666667,2924
-106.316666666667,37.4166666666667,2844
-106.3,37.4166666666667,2867
-106.283333333333,37.4166666666667,2915
-106.266666666667,37.4166666666667,2975
-106.25,37.4166666666667,2928
-106.233333333333,37.4166666666667,2781
-106.216666666667,37.4166666666667,2623
-106.2,37.4166666666667,2498
-106.183333333333,37.4166666666667,2421
-106.166666666667,37.4166666666667,2385
-106.15,37.4166666666667,2374
-106.133333333333,37.4166666666667,2362
-106.116666666667,37.4166666666667,2352
-106.1,37.4166666666667,2342
-106.083333333333,37.4166666666667,2334
-106.066666666667,37.4166666666667,2329
-106.05,37.4166666666667,2323
-106.033333333333,37.4166666666667,2319
-106.016666666667,37.4166666666667,2315
-106,37.4166666666667,2313
-105.983333333333,37.4166666666667,2311
-105.966666666667,37.4166666666667,2308
-105.95,37.4166666666667,2305
-105.933333333333,37.4166666666667,2302
-105.916666666667,37.4166666666667,2301
-105.9,37.4166666666667,2298
-105.883333333333,37.4166666666667,2298
-105.866666666667,37.4166666666667,2297
-105.85,37.4166666666667,2295
-105.833333333333,37.4166666666667,2295
-105.816666666667,37.4166666666667,2294
-105.8,37.4166666666667,2293
-105.783333333333,37.4166666666667,2293
-105.766666666667,37.4166666666667,2292
-105.75,37.4166666666667,2296
-105.733333333333,37.4166666666667,2304
-105.716666666667,37.4166666666667,2308
-105.7,37.4166666666667,2312
-105.683333333333,37.4166666666667,2316
-105.666666666667,37.4166666666667,2319
-105.65,37.4166666666667,2323
-105.633333333333,37.4166666666667,2327
-105.616666666667,37.4166666666667,2332
-105.6,37.4166666666667,2338
-105.583333333333,37.4166666666667,2343
-105.566666666667,37.4166666666667,2348
-105.55,37.4166666666667,2353
-105.533333333333,37.4166666666667,2356
-105.516666666667,37.4166666666667,2359
-105.5,37.4166666666667,2365
-105.483333333333,37.4166666666667,2372
-105.466666666667,37.4166666666667,2381
-105.45,37.4166666666667,2392
-105.433333333333,37.4166666666667,2403
-105.416666666667,37.4166666666667,2452
-105.4,37.4166666666667,2496
-105.383333333333,37.4166666666667,2488
-105.366666666667,37.4166666666667,2485
-105.35,37.4166666666667,2531
-105.333333333333,37.4166666666667,2589
-105.316666666667,37.4166666666667,2696
-105.3,37.4166666666667,2853
-105.283333333333,37.4166666666667,2931
-105.266666666667,37.4166666666667,2964
-105.25,37.4166666666667,2912
-105.233333333333,37.4166666666667,2931
-105.216666666667,37.4166666666667,3038
-105.2,37.4166666666667,3073
-105.183333333333,37.4166666666667,3084
-105.166666666667,37.4166666666667,3054
-105.15,37.4166666666667,3046
-105.133333333333,37.4166666666667,3158
-105.116666666667,37.4166666666667,3145
-105.1,37.4166666666667,2921
-105.083333333333,37.4166666666667,2604
-105.066666666667,37.4166666666667,2475
-105.05,37.4166666666667,2445
-105.033333333333,37.4166666666667,2556
-105.016666666667,37.4166666666667,2640
-105,37.4166666666667,2670
-104.983333333333,37.4166666666667,2626
-104.966666666667,37.4166666666667,2722
-104.95,37.4166666666667,2987
-108.8,37.4,2073
-108.783333333333,37.4,2084
-108.766666666667,37.4,2095
-108.75,37.4,2087
-108.733333333333,37.4,2051
-108.716666666667,37.4,2022
-108.7,37.4,1990
-108.683333333333,37.4,1963
-108.666666666667,37.4,1938
-108.65,37.4,1902
-108.633333333333,37.4,1905
-108.616666666667,37.4,1906
-108.6,37.4,1902
-108.583333333333,37.4,1898
-108.566666666667,37.4,1910
-108.55,37.4,1930
-108.533333333333,37.4,1947
-108.516666666667,37.4,1965
-108.5,37.4,1982
-108.483333333333,37.4,2029
-108.466666666667,37.4,2072
-108.45,37.4,2101
-108.433333333333,37.4,2126
-108.416666666667,37.4,2169
-108.4,37.4,2234
-108.383333333333,37.4,2241
-108.366666666667,37.4,2226
-108.35,37.4,2223
-108.333333333333,37.4,2245
-108.316666666667,37.4,2275
-108.3,37.4,2302
-108.283333333333,37.4,2347
-108.266666666667,37.4,2388
-108.25,37.4,2394
-108.233333333333,37.4,2441
-108.216666666667,37.4,2505
-108.2,37.4,2568
-108.183333333333,37.4,2708
-108.166666666667,37.4,2865
-108.15,37.4,3047
-108.133333333333,37.4,3262
-108.116666666667,37.4,3211
-108.1,37.4,3345
-108.083333333333,37.4,3091
-108.066666666667,37.4,2952
-108.05,37.4,3129
-108.033333333333,37.4,3379
-108.016666666667,37.4,3171
-108,37.4,3263
-107.983333333333,37.4,3151
-107.966666666667,37.4,2774
-107.95,37.4,2698
-107.933333333333,37.4,2791
-107.916666666667,37.4,2981
-107.9,37.4,2842
-107.883333333333,37.4,2688
-107.866666666667,37.4,2408
-107.85,37.4,2118
-107.833333333333,37.4,2011
-107.816666666667,37.4,2104
-107.8,37.4,2422
-107.783333333333,37.4,2555
-107.766666666667,37.4,2701
-107.75,37.4,2901
-107.733333333333,37.4,3038
-107.716666666667,37.4,2902
-107.7,37.4,2969
-107.683333333333,37.4,2868
-107.666666666667,37.4,2574
-107.65,37.4,2650
-107.633333333333,37.4,2812
-107.616666666667,37.4,2653
-107.6,37.4,2571
-107.583333333333,37.4,2578
-107.566666666667,37.4,2495
-107.55,37.4,2352
-107.533333333333,37.4,2403
-107.516666666667,37.4,2572
-107.5,37.4,2591
-107.483333333333,37.4,2709
-107.466666666667,37.4,2987
-107.45,37.4,3065
-107.433333333333,37.4,2934
-107.416666666667,37.4,2804
-107.4,37.4,2860
-107.383333333333,37.4,2630
-107.366666666667,37.4,2691
-107.35,37.4,2694
-107.333333333333,37.4,2677
-107.316666666667,37.4,2851
-107.3,37.4,2814
-107.283333333333,37.4,2577
-107.266666666667,37.4,2450
-107.25,37.4,2650
-107.233333333333,37.4,2400
-107.216666666667,37.4,2488
-107.2,37.4,2483
-107.183333333333,37.4,2393
-107.166666666667,37.4,2400
-107.15,37.4,2423
-107.133333333333,37.4,2519
-107.116666666667,37.4,2663
-107.1,37.4,2827
-107.083333333333,37.4,2910
-107.066666666667,37.4,2778
-107.05,37.4,2712
-107.033333333333,37.4,2872
-107.016666666667,37.4,2933
-107,37.4,2927
-106.983333333333,37.4,2705
-106.966666666667,37.4,2686
-106.95,37.4,2816
-106.933333333333,37.4,2806
-106.916666666667,37.4,2530
-106.9,37.4,2374
-106.883333333333,37.4,2730
-106.866666666667,37.4,2864
-106.85,37.4,2734
-106.833333333333,37.4,2595
-106.816666666667,37.4,2671
-106.8,37.4,2740
-106.783333333333,37.4,2851
-106.766666666667,37.4,2938
-106.75,37.4,2844
-106.733333333333,37.4,3149
-106.716666666667,37.4,3224
-106.7,37.4,3220
-106.683333333333,37.4,3585
-106.666666666667,37.4,3663
-106.65,37.4,3572
-106.633333333333,37.4,3512
-106.616666666667,37.4,3476
-106.6,37.4,3580
-106.583333333333,37.4,3505
-106.566666666667,37.4,3273
-106.55,37.4,3104
-106.533333333333,37.4,3067
-106.516666666667,37.4,3082
-106.5,37.4,3288
-106.483333333333,37.4,3462
-106.466666666667,37.4,3270
-106.45,37.4,2924
-106.433333333333,37.4,2916
-106.416666666667,37.4,3009
-106.4,37.4,3002
-106.383333333333,37.4,2953
-106.366666666667,37.4,3036
-106.35,37.4,2996
-106.333333333333,37.4,2917
-106.316666666667,37.4,2828
-106.3,37.4,2742
-106.283333333333,37.4,2667
-106.266666666667,37.4,2655
-106.25,37.4,2647
-106.233333333333,37.4,2628
-106.216666666667,37.4,2573
-106.2,37.4,2508
-106.183333333333,37.4,2439
-106.166666666667,37.4,2406
-106.15,37.4,2388
-106.133333333333,37.4,2375
-106.116666666667,37.4,2363
-106.1,37.4,2350
-106.083333333333,37.4,2341
-106.066666666667,37.4,2333
-106.05,37.4,2326
-106.033333333333,37.4,2321
-106.016666666667,37.4,2317
-106,37.4,2314
-105.983333333333,37.4,2311
-105.966666666667,37.4,2308
-105.95,37.4,2305
-105.933333333333,37.4,2304
-105.916666666667,37.4,2302
-105.9,37.4,2301
-105.883333333333,37.4,2300
-105.866666666667,37.4,2298
-105.85,37.4,2296
-105.833333333333,37.4,2295
-105.816666666667,37.4,2294
-105.8,37.4,2293
-105.783333333333,37.4,2292
-105.766666666667,37.4,2291
-105.75,37.4,2296
-105.733333333333,37.4,2306
-105.716666666667,37.4,2310
-105.7,37.4,2313
-105.683333333333,37.4,2315
-105.666666666667,37.4,2321
-105.65,37.4,2340
-105.633333333333,37.4,2332
-105.616666666667,37.4,2335
-105.6,37.4,2340
-105.583333333333,37.4,2343
-105.566666666667,37.4,2347
-105.55,37.4,2352
-105.533333333333,37.4,2353
-105.516666666667,37.4,2356
-105.5,37.4,2362
-105.483333333333,37.4,2369
-105.466666666667,37.4,2377
-105.45,37.4,2385
-105.433333333333,37.4,2396
-105.416666666667,37.4,2441
-105.4,37.4,2514
-105.383333333333,37.4,2510
-105.366666666667,37.4,2510
-105.35,37.4,2536
-105.333333333333,37.4,2577
-105.316666666667,37.4,2669
-105.3,37.4,2918
-105.283333333333,37.4,3053
-105.266666666667,37.4,3014
-105.25,37.4,2967
-105.233333333333,37.4,3085
-105.216666666667,37.4,3168
-105.2,37.4,3200
-105.183333333333,37.4,3225
-105.166666666667,37.4,3291
-105.15,37.4,3093
-105.133333333333,37.4,3246
-105.116666666667,37.4,2993
-105.1,37.4,2744
-105.083333333333,37.4,2533
-105.066666666667,37.4,2572
-105.05,37.4,2614
-105.033333333333,37.4,2718
-105.016666666667,37.4,2837
-105,37.4,2990
-104.983333333333,37.4,2988
-104.966666666667,37.4,2943
-104.95,37.4,2936
-108.8,37.3833333333333,2060
-108.783333333333,37.3833333333333,1971
-108.766666666667,37.3833333333333,2141
-108.75,37.3833333333333,2094
-108.733333333333,37.3833333333333,1998
-108.716666666667,37.3833333333333,2021
-108.7,37.3833333333333,1965
-108.683333333333,37.3833333333333,1984
-108.666666666667,37.3833333333333,1944
-108.65,37.3833333333333,1913
-108.633333333333,37.3833333333333,1909
-108.616666666667,37.3833333333333,1898
-108.6,37.3833333333333,1882
-108.583333333333,37.3833333333333,1876
-108.566666666667,37.3833333333333,1882
-108.55,37.3833333333333,1899
-108.533333333333,37.3833333333333,1903
-108.516666666667,37.3833333333333,1917
-108.5,37.3833333333333,1924
-108.483333333333,37.3833333333333,1971
-108.466666666667,37.3833333333333,2033
-108.45,37.3833333333333,2065
-108.433333333333,37.3833333333333,2096
-108.416666666667,37.3833333333333,2119
-108.4,37.3833333333333,2181
-108.383333333333,37.3833333333333,2181
-108.366666666667,37.3833333333333,2159
-108.35,37.3833333333333,2159
-108.333333333333,37.3833333333333,2171
-108.316666666667,37.3833333333333,2201
-108.3,37.3833333333333,2222
-108.283333333333,37.3833333333333,2286
-108.266666666667,37.3833333333333,2343
-108.25,37.3833333333333,2340
-108.233333333333,37.3833333333333,2377
-108.216666666667,37.3833333333333,2413
-108.2,37.3833333333333,2563
-108.183333333333,37.3833333333333,2723
